Code,Name,Market,Market_Value,產業別,Main_Type,Sub_Type,Issue_amount,相關產業
2402,毅嘉,市,48.9,電子零組件業,Electronic,Components,30.8,行動電話
2404,漢唐,市,365,其他電子業,Electronic,Others,19.1,其他電子
2405,浩鑫,市,30.7,電腦及週邊設備業,Electronic,Computers,34.3,"主機板,消費性電子產品"
2406,國碩,市,51.5,光電業,Electronic,Opto,28.6,光碟片
2408,南亞科,市,1624,半導體業,Electronic,Semi,307,"DRAM,IC生產"
2409,友達,市,1035,光電業,Electronic,Opto,962,TFT-LCD
2412,中華電,市,8339,通信網路業,Electronic,Communications,776,電信服務
2413,環科,市,18.4,電子零組件業,Electronic,Components,12.7,"被動元件,電源供應器"
2414,精技,市,39.1,電子通路業,Electronic,Distribution,16.2,資訊通路
2415,錩新,市,11.8,電子零組件業,Electronic,Components,8,模具沖壓
2417,圓剛,市,114,電腦及週邊設備業,Electronic,Computers,19.3,消費性電子產品
2419,仲琦,市,65.1,通信網路業,Electronic,Communications,32.9,"軟體業,資訊服務"
2420,新巨,市,47.2,電子零組件業,Electronic,Components,15.3,"光通訊,電源供應器"
2421,建準,市,150,電子零組件業,Electronic,Components,25.1,電子零組件
2423,固緯,市,31.8,其他電子業,Electronic,Others,14.5,其他電子
2424,隴華,市,4.42,電腦及週邊設備業,Electronic,Computers,3,消費性電子產品
2425,承啟,市,24.9,電腦及週邊設備業,Electronic,Computers,10.1,"主機板,消費性電子產品,DRAM模組,電源供應器,機殼業"
2426,鼎元,市,44,光電業,Electronic,Opto,30.1,LED發光二極體
2427,三商電,市,19.1,資訊服務業,Electronic,Service,18.4,"軟體業,資訊服務"
2428,興勤,市,125,電子零組件業,Electronic,Components,12.8,"IC設計,被動元件"
2429,銘旺科,市,6.17,電子零組件業,Electronic,Components,3.67,印刷電路板
2430,燦坤,市,30.3,電子通路業,Electronic,Distribution,16.6,資訊通路
2431,聯昌,市,10.3,電子零組件業,Electronic,Components,11.1,電源供應器
2433,互盛電,市,68.8,其他電子業,Electronic,Others,14.4,"資訊通路,辦公室自動化"
2434,統懋,市,4.32,半導體業,Electronic,Semi,1.7,半導體
2436,偉詮電,市,51.9,半導體業,Electronic,Semi,17.8,IC設計
2438,翔耀,市,6.37,光電業,Electronic,Opto,9.52,LED發光二極體
2439,美律,市,301,通信網路業,Electronic,Communications,20.9,行動電話
2440,太空梭,市,16.2,電子零組件業,Electronic,Components,13.9,連接器
2441,超豐,市,277,半導體業,Electronic,Semi,56.9,IC封測
2442,新美齊,市,26.7,電腦及週邊設備業,Electronic,Computers,26.7,監視器
2443,億麗,市,8.51,其他業,Others,Others,14.6,"消費性電子產品,光碟片"
2444,兆勁,市,14.5,通信網路業,Electronic,Communications,10.6,消費性電子產品
2449,京元電子,市,373,半導體業,Electronic,Semi,122,IC封測
2450,神腦,市,72.8,通信網路業,Electronic,Communications,25.8,資訊通路
2451,創見,市,272,半導體業,Electronic,Semi,42.9,"消費性電子產品,DRAM模組,Flash模組,電腦周邊產品"
2453,凌群,市,16.1,資訊服務業,Electronic,Service,10,"軟體業,資訊服務"
2454,聯發科,市,9294,半導體業,Electronic,Semi,159,"IC設計,行動電話"
2455,全新,市,140,通信網路業,Electronic,Communications,18.5,光通訊
2456,奇力新,市,234,電子零組件業,Electronic,Components,25.5,被動元件
2457,飛宏,市,32.9,電子零組件業,Electronic,Components,33.8,"LED發光二極體,電源供應器"
2458,義隆,市,439,半導體業,Electronic,Semi,30.4,"IC設計,行動電話"
2459,敦吉,市,43.1,電子通路業,Electronic,Distribution,10.6,電子通路
2460,建通,市,21.1,電子零組件業,Electronic,Components,16.9,"光通訊,連接器,導線架"
2461,光群雷,市,24.6,其他電子業,Electronic,Others,15.9,其他電子
2462,良得電,市,34.9,電子零組件業,Electronic,Components,14.2,連接器
2464,盟立,市,78.4,其他電子業,Electronic,Others,19.6,其他電子
2465,麗臺,市,7.77,電腦及週邊設備業,Electronic,Computers,5.36,電腦及週邊設備
2466,冠西電,市,46.7,光電業,Electronic,Opto,15.6,光電
2467,志聖,市,40.4,電子零組件業,Electronic,Components,14.9,電子零組件
2468,華經,市,9.09,資訊服務業,Electronic,Service,7,"軟體業,資訊服務,電腦周邊產品"
2471,資通,市,9.36,資訊服務業,Electronic,Service,4.73,"軟體業,資訊服務"
2472,立隆電,市,64.4,電子零組件業,Electronic,Components,12.9,被動元件
2474,可成,市,1340,其他電子業,Electronic,Others,76.2,"行動電話,機殼業"
2476,鉅祥,市,34.8,電子零組件業,Electronic,Components,18.5,模具沖壓
2477,美隆電,市,42.8,其他電子業,Electronic,Others,19.8,其他電子
2478,大毅,市,91.5,電子零組件業,Electronic,Components,14.5,"LED發光二極體,被動元件"
2480,敦陽科,市,65.2,資訊服務業,Electronic,Service,10.6,"伺服器,軟體業,資訊服務"
2481,強茂,市,116,半導體業,Electronic,Semi,33.3,半導體
2482,連宇,市,6.42,其他電子業,Electronic,Others,6.21,電腦周邊產品
2483,百容,市,20.4,電子零組件業,Electronic,Components,10.9,"連接器,模具沖壓,導線架"
2484,希華,市,32.3,電子零組件業,Electronic,Components,15.9,被動元件
2485,兆赫,市,55.6,通信網路業,Electronic,Communications,31.8,消費性電子產品
2486,一詮,市,21.9,光電業,Electronic,Opto,20.2,"LED發光二極體,導線架"
2488,漢平,市,22.2,其他電子業,Electronic,Others,8,其他電子
2489,瑞軒,市,77.9,光電業,Electronic,Opto,80.9,監視器
2491,吉祥全,市,7.06,光電業,Electronic,Opto,8.2,"LED發光二極體,光碟片"
2492,華新科,市,709,電子零組件業,Electronic,Components,48.6,被動元件
2493,揚博,市,36.7,電子零組件業,Electronic,Components,11.4,電子零組件
2495,普安,市,33,其他電子業,Electronic,Others,27.4,電腦周邊產品
2496,卓越,市,11.3,其他業,Others,Others,1.92,其他
2497,怡利電,市,19,汽車工業,Traditional,Cars,11.9,汽車
2498,宏達電,市,232,通信網路業,Electronic,Communications,81.9,"行動電話,消費性電子產品,軟體業"
2501,國建,市,224,建材營造業,Traditional,Construction,116,建材營造
2504,國產,市,271,建材營造業,Traditional,Construction,138,建材營造
2505,國揚,市,164,建材營造業,Traditional,Construction,69.7,建材營造
2506,太設,市,36,建材營造業,Traditional,Construction,38.7,建材營造
2509,全坤建,市,433,建材營造業,Traditional,Construction,22.5,建材營造
2511,太子,市,168,建材營造業,Traditional,Construction,162,建材營造
2514,龍邦,市,54.9,其他業,Others,Others,39.5,其他
2515,中工,市,114,建材營造業,Traditional,Construction,153,建材營造
2516,新建,市,11.8,建材營造業,Traditional,Construction,22.6,建材營造
2520,冠德,市,192,建材營造業,Traditional,Construction,50.4,建材營造
2524,京城,市,142,建材營造業,Traditional,Construction,37.5,建材營造
2527,宏璟,市,48.8,建材營造業,Traditional,Construction,27,建材營造
2528,皇普,市,64.6,建材營造業,Traditional,Construction,27.7,建材營造
2530,華建,市,41.3,建材營造業,Traditional,Construction,27.1,建材營造
2534,宏盛,市,104,建材營造業,Traditional,Construction,59.3,建材營造
2535,達欣工,市,77.4,建材營造業,Traditional,Construction,31.9,建材營造
2536,宏普,市,77.9,建材營造業,Traditional,Construction,33.3,建材營造
2537,聯上發,市,32.3,建材營造業,Traditional,Construction,30.1,建材營造
2538,基泰,市,43,建材營造業,Traditional,Construction,43.8,建材營造
2539,櫻花建,市,169,建材營造業,Traditional,Construction,55.7,建材營造
2540,愛山林,市,94.8,建材營造業,Traditional,Construction,14.7,建材營造
2542,興富發,市,484,建材營造業,Traditional,Construction,117,建材營造
2543,皇昌,市,16.7,建材營造業,Traditional,Construction,24.2,建材營造
2545,皇翔,市,125,建材營造業,Traditional,Construction,32.8,建材營造
2546,根基,市,51,建材營造業,Traditional,Construction,10.6,建材營造
2547,日勝生,市,90.9,建材營造業,Traditional,Construction,90,建材營造
2548,華固,市,238,建材營造業,Traditional,Construction,27.7,建材營造
2597,潤弘,市,80.1,建材營造業,Traditional,Construction,13.5,建材營造
2601,益航,市,60.2,貿易百貨業,Others,Department,63.1,貿易百貨
2603,長榮,市,741,航運業,Others,Shipping,481,航運業
2605,新興,市,82.8,航運業,Others,Shipping,58.5,航運業
2606,裕民,市,241,航運業,Others,Shipping,84.5,航運業
2607,榮運,市,143,航運業,Others,Shipping,107,航運業
2608,嘉里大榮,市,177,航運業,Others,Shipping,46.7,航運業
2609,陽明,市,254,航運業,Others,Shipping,260,航運業
2610,華航,市,439,航運業,Others,Shipping,542,航運業
2611,志信,市,11.9,航運業,Others,Shipping,17.3,航運業
2612,中航,市,48.8,航運業,Others,Shipping,19.7,航運業
2613,中櫃,市,21.3,航運業,Others,Shipping,14.8,航運業
2614,東森,市,85.5,貿易百貨業,Others,Department,55.7,貿易百貨
2615,萬海,市,454,航運業,Others,Shipping,222,航運業
2616,山隆,市,40.6,油電燃氣業,Traditional,Gas,13.7,油電燃氣
2617,台航,市,68.2,航運業,Others,Shipping,41.7,航運業
2618,長榮航,市,522,航運業,Others,Shipping,485,航運業
2630,亞航,市,19,航運業,Others,Shipping,12,航運業
2633,台灣高鐵,市,1731,航運業,Others,Shipping,563,航運業
2634,漢翔,市,264,航運業,Others,Shipping,94.2,航運業
2636,台驊投控,市,39.1,航運業,Others,Shipping,11.7,航運業
2637,慧洋-KY,市,161,航運業,Others,Shipping,74.6,航運業
2642,宅配通,市,30.6,航運業,Others,Shipping,9.55,航運業
2701,萬企,市,52.2,觀光事業,Others,Tourism,45,觀光
2702,華園,市,16.7,觀光事業,Others,Tourism,11,觀光
2704,國賓,市,105,觀光事業,Others,Tourism,36.7,觀光
2705,六福,市,33.4,觀光事業,Others,Tourism,18.7,觀光
2706,第一店,市,64.2,觀光事業,Others,Tourism,50,觀光
2707,晶華,市,166,觀光事業,Others,Tourism,12.7,觀光
2712,遠雄來,市,49.4,觀光事業,Others,Tourism,10.5,觀光
2722,夏都,市,30.2,觀光事業,Others,Tourism,11.2,觀光
2723,美食-KY,市,180,觀光事業,Others,Tourism,18,觀光
2727,王品,市,56.6,觀光事業,Others,Tourism,7.7,觀光
2731,雄獅,市,45.8,觀光事業,Others,Tourism,7,觀光
2739,寒舍,市,25.1,觀光事業,Others,Tourism,11.2,觀光
2748,雲品,市,26.1,觀光事業,Others,Tourism,6.56,觀光
2801,彰銀,市,1781,銀行業,Finance,Banking,1038,金融保險
2809,京城銀,市,412,銀行業,Finance,Banking,112,金融保險
2812,台中銀,市,412,銀行業,Finance,Banking,390,金融保險
2816,旺旺保,市,39.2,保險業,Finance,Insurance,21.3,金融保險
2820,華票,市,194,銀行業,Finance,Banking,134,金融保險
2823,中壽,市,868,保險業,Finance,Insurance,446,金融保險
2832,台產,市,70.8,保險業,Finance,Insurance,36.2,金融保險
2834,臺企銀,市,699,銀行業,Finance,Banking,749,金融保險
2836,高雄銀,市,107,銀行業,Finance,Banking,108,金融保險
2838,聯邦銀,市,308,銀行業,Finance,Banking,309,金融保險
2841,台開,市,53.7,建材營造業,Traditional,Construction,76.1,建材營造
2845,遠東銀,市,348,銀行業,Finance,Banking,336,金融保險
2849,安泰銀,市,281,銀行業,Finance,Banking,196,金融保險
2850,新產,市,109,保險業,Finance,Insurance,31.6,金融保險
2851,中再保,市,118,保險業,Finance,Insurance,59,金融保險
2852,第一保,市,38.2,保險業,Finance,Insurance,30.1,金融保險
2855,統一證,市,213,證券業,Finance,Security,140,金融保險
2867,三商壽,市,211,保險業,Finance,Insurance,237,金融保險
2880,華南金,市,2250,金控業,Finance,Holdings,1285,金融保險
2881,富邦金,市,4175,金控業,Finance,Holdings,1023,金融保險
2882,國泰金,市,5017,金控業,Finance,Holdings,1317,金融保險
2883,開發金,市,1247,金控業,Finance,Holdings,1497,金融保險
2884,玉山金,市,3179,金控業,Finance,Holdings,1257,金融保險
2885,元大金,市,2100,金控業,Finance,Holdings,1214,金融保險
2886,兆豐金,市,3733,金控業,Finance,Holdings,1360,金融保險
2887,台新金,市,1363,金控業,Finance,Holdings,1091,金融保險
2888,新光金,市,1027,金控業,Finance,Holdings,1302,金融保險
2889,國票金,市,330,金控業,Finance,Holdings,290,金融保險
2890,永豐金,市,1195,金控業,Finance,Holdings,1128,金融保險
2891,中信金,市,3431,金控業,Finance,Holdings,1950,金融保險
2892,第一金,市,2586,金控業,Finance,Holdings,1284,金融保險
2897,王道銀行,市,162,銀行業,Finance,Banking,241,金融保險
2901,欣欣,市,17.2,貿易百貨業,Others,Department,7.3,貿易百貨
2903,遠百,市,347,貿易百貨業,Others,Department,142,貿易百貨
2904,匯僑,市,16.5,其他業,Others,Others,6.9,其他
2905,三商,市,194,貿易百貨業,Others,Department,90.9,貿易百貨
2906,高林,市,28.5,貿易百貨業,Others,Department,20.9,貿易百貨
2908,特力,市,119,貿易百貨業,Others,Department,51,貿易百貨
2910,統領,市,64.3,貿易百貨業,Others,Department,20.9,貿易百貨
2911,麗嬰房,市,12.3,貿易百貨業,Others,Department,18.5,貿易百貨
2912,統一超,市,2687,貿易百貨業,Others,Department,104,貿易百貨
2913,農林,市,129,貿易百貨業,Others,Department,79,貿易百貨
2915,潤泰全,市,365,貿易百貨業,Others,Department,56.5,貿易百貨
2923,鼎固-KY,市,395,建材營造業,Traditional,Construction,174,建材營造
2929,淘帝-KY,市,31.5,貿易百貨業,Others,Department,9.5,貿易百貨
2936,客思達-KY,市,15.1,貿易百貨業,Others,Department,7.66,貿易百貨
2939,凱羿-KY,市,51.7,貿易百貨業,Others,Department,4.57,貿易百貨
3002,歐格,市,11,電腦及週邊設備業,Electronic,Computers,10.2,"被動元件,電源供應器,監視器"
3003,健和興,市,60.1,電子零組件業,Electronic,Components,15.6,"LED發光二極體,連接器"
3004,豐達科,市,26.1,鋼鐵工業,Traditional,Steel,5.26,鋼鐵
3005,神基,市,263,電腦及週邊設備業,Electronic,Computers,58.4,"消費性電子產品,筆記型電腦,模具沖壓,機殼業"
3006,晶豪科,市,102,半導體業,Electronic,Semi,28.6,IC設計
3008,大立光,市,4500,光電業,Electronic,Opto,13.4,"行動電話,數位相機"
3010,華立,市,128,電子通路業,Electronic,Distribution,23.1,電子通路
3011,今皓,市,7.52,電子零組件業,Electronic,Components,11.3,連接器
3013,晟銘電,市,19.8,電腦及週邊設備業,Electronic,Computers,15.6,"模具沖壓,機殼業"
3014,聯陽,市,109,半導體業,Electronic,Semi,16.1,IC設計
3015,全漢,市,57.4,電子零組件業,Electronic,Components,18.7,電源供應器
3016,嘉晶,市,180,半導體業,Electronic,Semi,27.4,半導體
3017,奇鋐,市,230,電腦及週邊設備業,Electronic,Computers,35.3,機殼業
3018,同開,市,16.4,其他電子業,Electronic,Others,7.35,其他電子
3019,亞光,市,175,光電業,Electronic,Opto,28.1,"行動電話,數位相機"
3021,鴻名,市,13.8,電子零組件業,Electronic,Components,9.4,"軟體業,資訊服務"
3022,威強電,市,73.9,電腦及週邊設備業,Electronic,Computers,17.7,"主機板,伺服器,電腦周邊產品"
3023,信邦,市,410,電子零組件業,Electronic,Components,23.3,連接器
3024,憶聲,市,31.5,光電業,Electronic,Opto,27.7,消費性電子產品
3025,星通,市,13.5,通信網路業,Electronic,Communications,7.09,電信設備
3026,禾伸堂,市,154,電子零組件業,Electronic,Components,15.8,被動元件
3027,盛達,市,20.2,通信網路業,Electronic,Communications,9.89,電源供應器
3028,增你強,市,42.8,電子通路業,Electronic,Distribution,21.4,電子通路
3029,零壹,市,46.9,資訊服務業,Electronic,Service,12.5,"軟體業,資訊服務"
3030,德律,市,132,其他電子業,Electronic,Others,23.6,其他電子
3031,佰鴻,市,24.7,光電業,Electronic,Opto,18.2,LED發光二極體
3032,偉訓,市,45.3,電子零組件業,Electronic,Components,11.3,"LED發光二極體,電源供應器,機殼業"
3033,威健,市,63.1,電子通路業,Electronic,Distribution,36.8,資訊通路
3034,聯詠,市,1482,半導體業,Electronic,Semi,60.9,"IC設計,行動電話"
3035,智原,市,104,半導體業,Electronic,Semi,24.9,IC設計
3036,文曄,市,283,電子通路業,Electronic,Distribution,77.7,電子通路
3037,欣興,市,1091,電子零組件業,Electronic,Components,150,印刷電路板
3038,全台,市,27.7,光電業,Electronic,Opto,16.2,光電
3040,遠見,市,20.4,其他業,Others,Others,6.3,其他
3041,揚智,市,43.4,半導體業,Electronic,Semi,19.4,IC設計
3042,晶技,市,228,電子零組件業,Electronic,Components,31,"IC設計,被動元件"
3043,科風,市,22,其他電子業,Electronic,Others,19.5,其他電子
3044,健鼎,市,578,電子零組件業,Electronic,Components,52.6,印刷電路板
3045,台灣大,市,3394,通信網路業,Electronic,Communications,351,電信服務
3046,建碁,市,11.2,電腦及週邊設備業,Electronic,Computers,7.14,"光碟機,監視器,機殼業"
3047,訊舟,市,25.6,通信網路業,Electronic,Communications,18.6,IC設計
3048,益登,市,38.1,電子通路業,Electronic,Distribution,22.3,電子通路
3049,和鑫,市,74.7,光電業,Electronic,Opto,80.7,光電
3050,鈺德,市,15.8,光電業,Electronic,Opto,14.6,光碟片
3051,力特,市,15.9,光電業,Electronic,Opto,32.5,光電
3052,夆典,市,24.6,建材營造業,Traditional,Construction,22.9,LED發光二極體
3054,立萬利,市,19.9,半導體業,Electronic,Semi,8.78,"DRAM模組,Flash模組,電腦周邊產品"
3055,蔚華科,市,32.1,電子通路業,Electronic,Distribution,10.2,電子通路
3056,總太,市,77.3,建材營造業,Traditional,Construction,20.9,建材營造
3057,喬鼎,市,8.9,電腦及週邊設備業,Electronic,Computers,8.81,電腦周邊產品
3058,立德,市,12.3,電子零組件業,Electronic,Components,16.2,電源供應器
3059,華晶科,市,69.6,光電業,Electronic,Opto,28,"IC設計,行動電話,數位相機"
3060,銘異,市,18.4,電腦及週邊設備業,Electronic,Computers,13.8,"電腦周邊產品,模具沖壓"
3062,建漢,市,45.7,通信網路業,Electronic,Communications,32.9,"消費性電子產品,無線網路"
3090,日電貿,市,76.6,電子零組件業,Electronic,Components,17.9,被動元件
3092,鴻碩,市,29.9,電子零組件業,Electronic,Components,8.05,連接器
3094,聯傑,市,15.8,半導體業,Electronic,Semi,8.46,IC設計
3130,一零四,市,48.5,資訊服務業,Electronic,Service,3.32,資訊服務
3138,耀登,市,166,通信網路業,Electronic,Communications,4.67,電子工業
3149,正達,市,21.4,光電業,Electronic,Opto,20.6,光電
3164,景岳,市,20.6,生技醫療業,Biotech,Biotech,8.78,生技醫療
3167,大量,市,33.9,電機機械,Traditional,Machinery,8.01,電機機械
3189,景碩,市,282,半導體業,Electronic,Semi,45.1,印刷電路板
3209,全科,市,34.3,電子通路業,Electronic,Distribution,18,電子通路
3229,晟鈦,市,8.88,電子零組件業,Electronic,Components,9.35,"消費性電子產品,印刷電路板"
3231,緯創,市,828,電腦及週邊設備業,Electronic,Computers,284,"行動電話,伺服器,消費性電子產品,電腦系統整合,監視器"
3257,虹冠電,市,46.6,半導體業,Electronic,Semi,7.27,IC設計
3266,昇陽,市,46.5,建材營造業,Traditional,Construction,35.2,建材營造
3296,勝德,市,13,電子零組件業,Electronic,Components,9.67,電源供應器
3305,昇貿,市,27.2,其他電子業,Electronic,Others,11.8,IC封測
3308,聯德,市,7.1,電子零組件業,Electronic,Components,9.86,電源供應器
3311,閎暉,市,16.3,通信網路業,Electronic,Communications,6,行動電話
3312,弘憶股,市,157,電子通路業,Electronic,Distribution,12.5,電子通路
3321,同泰,市,18.9,電子零組件業,Electronic,Components,12.6,電子零組件
3338,泰碩,市,49.3,電子零組件業,Electronic,Components,8.73,連接器
3346,麗清,市,21.5,汽車工業,Traditional,Cars,7.58,汽車
3356,奇偶,市,20.9,光電業,Electronic,Opto,8.98,"消費性電子產品,監視器"
3376,新日興,市,234,電子零組件業,Electronic,Components,19.2,模具沖壓
3380,明泰,市,136,通信網路業,Electronic,Communications,54.2,無線網路
3383,新世紀,市,3.64,光電業,Electronic,Opto,7,LED發光二極體
3406,玉晶光,市,645,光電業,Electronic,Opto,11.1,"LED發光二極體,行動電話,數位相機"
3413,京鼎,市,144,半導體業,Electronic,Semi,8.27,半導體
3416,融程電,市,52.6,電腦及週邊設備業,Electronic,Computers,7.22,監視器
3419,譁裕,市,15.1,通信網路業,Electronic,Communications,12,通信網路
3432,台端,市,8.19,電子零組件業,Electronic,Components,6.66,"連接器,電腦周邊產品"
3437,榮創,市,30.7,光電業,Electronic,Opto,14.5,LED發光二極體
3443,創意,市,346,半導體業,Electronic,Semi,13.4,IC設計
3450,聯鈞,市,89.2,其他電子業,Electronic,Others,14.6,IC封測
3454,晶睿,市,62.9,光電業,Electronic,Opto,8.7,消費性電子產品
3481,群創,市,898,光電業,Electronic,Opto,971,TFT-LCD
3494,誠研,市,9.83,電腦及週邊設備業,Electronic,Computers,17.9,"印表機,電腦周邊產品"
3501,維熹,市,53.5,電子零組件業,Electronic,Components,11.8,電源供應器
3504,揚明光,市,62.2,光電業,Electronic,Opto,11.4,"電腦周邊產品,監視器"
3515,華擎,市,209,電腦及週邊設備業,Electronic,Computers,12.1,主機板
3518,柏騰,市,20.6,其他電子業,Electronic,Others,8.08,其他電子
3528,安馳,市,25.7,電子通路業,Electronic,Distribution,6.56,資訊通路
3530,晶相光,市,65.1,半導體業,Electronic,Semi,7.81,IC設計
3532,台勝科,市,399,半導體業,Electronic,Semi,38.8,半導體
3533,嘉澤,市,469,電子零組件業,Electronic,Components,10.3,連接器
3535,晶彩科,市,13.3,光電業,Electronic,Opto,7.91,光電
3536,誠創,市,5.83,半導體業,Electronic,Semi,10.7,半導體
3543,州巧,市,16.8,光電業,Electronic,Opto,9,模具沖壓
3545,敦泰,市,64.2,半導體業,Electronic,Semi,30,"IC設計,行動電話"
3550,聯穎,市,12.2,電子零組件業,Electronic,Components,8.5,連接器
3557,嘉威,市,52.6,其他業,Others,Others,7.23,其他
3563,牧德,市,126,光電業,Electronic,Opto,4.47,光電
3576,聯合再生,市,311,光電業,Electronic,Opto,267,光電
3583,辛耘,市,43.5,半導體業,Electronic,Semi,8.11,半導體
3588,通嘉,市,15.6,半導體業,Electronic,Semi,4.69,IC設計
3591,艾笛森,市,13.8,光電業,Electronic,Opto,12.3,LED發光二極體
3593,力銘,市,9.09,電子零組件業,Electronic,Components,8.3,模具沖壓
3596,智易,市,174,通信網路業,Electronic,Communications,20.8,消費性電子產品
3605,宏致,市,36.2,電子零組件業,Electronic,Components,12.2,連接器
3607,谷崧,市,14.4,電子零組件業,Electronic,Components,12.2,模具沖壓
3617,碩天,市,60.1,其他電子業,Electronic,Others,8.1,"電源供應器,電腦周邊產品"
3622,洋華,市,31.7,光電業,Electronic,Opto,15.1,光電
3645,達邁,市,75.3,電子零組件業,Electronic,Components,13,電子零組件
3653,健策,市,347,電子零組件業,Electronic,Components,12.1,"LED發光二極體,連接器,模具沖壓,導線架"
3661,世芯-KY,市,298,半導體業,Electronic,Semi,6.11,IC設計
3665,貿聯-KY,市,294,其他電子業,Electronic,Others,13.1,連接器
3669,圓展,市,99.9,光電業,Electronic,Opto,9.29,"消費性電子產品,監視器"
3673,TPK-KY,市,194,光電業,Electronic,Opto,40.7,光電
3679,新至陞,市,57.7,電子零組件業,Electronic,Components,6.23,模具沖壓
3682,亞太電,市,380,通信網路業,Electronic,Communications,382,電信設備
3686,達能,市,17.8,半導體業,Electronic,Semi,11.4,半導體
3694,海華,市,43.2,通信網路業,Electronic,Communications,15,通信網路
3701,大眾控,市,25.1,電腦及週邊設備業,Electronic,Computers,19,消費性電子產品
3702,大聯大,市,637,電子通路業,Electronic,Distribution,168,資訊通路
3703,欣陸,市,155,建材營造業,Traditional,Construction,82.3,建材營造
3704,合勤控,市,104,通信網路業,Electronic,Communications,44.1,電信設備
3705,永信,市,114,生技醫療業,Biotech,Biotech,26.6,生技醫療
3706,神達,市,333,電腦及週邊設備業,Electronic,Computers,121,"伺服器,電腦周邊產品"
3708,上緯投控,市,133,化學工業,Traditional,Chemical,9.35,化工
