Code,Name,Market,Market_Value,產業別,Main_Type,Sub_Type,Issue_amount,相關產業
3711,日月光投控,市,2555,半導體業,Electronic,Semi,434,IC封測
3712,永崴投控,市,90.2,電腦及週邊設備業,Electronic,Computers,24.6,"掃描器,DRAM模組,Flash模組,電腦周邊產品,數位相機,辦公室自動化"
3714,富采,市,553,光電業,Electronic,Opto,68.6,電子工業
4104,佳醫,市,77.8,生技醫療業,Biotech,Biotech,14.1,生技醫療
4106,雃博,市,29.4,生技醫療業,Biotech,Biotech,10.1,生技醫療
4108,懷特,市,41.7,生技醫療業,Biotech,Biotech,16.4,生技醫療
4119,旭富,市,92.6,生技醫療業,Biotech,Biotech,7.95,生技醫療
4133,亞諾法,市,45.7,生技醫療業,Biotech,Biotech,6.06,生技醫療
4137,麗豐-KY,市,144,生技醫療業,Biotech,Biotech,7.95,生技醫療
4141,龍燈-KY,市,19.8,生技醫療業,Biotech,Biotech,17.1,生技醫療
4142,國光生,市,295,生技醫療業,Biotech,Biotech,40.9,生技醫療
4148,全宇生技-KY,市,22.1,生技醫療業,Biotech,Biotech,6.4,生技醫療
4155,訊映,市,26.5,生技醫療業,Biotech,Biotech,9.49,生技醫療
4164,承業醫,市,54,生技醫療業,Biotech,Biotech,14.2,生技醫療
4190,佐登-KY,市,49.5,生技醫療業,Biotech,Biotech,6.09,生技醫療
4306,炎洲,市,78.7,塑膠工業,Traditional,Plastic,57,塑膠
4414,如興,市,98,紡織纖維,Traditional,Fabric,82,紡織纖維
4426,利勤,市,47.3,紡織纖維,Traditional,Fabric,17.3,紡織纖維
4438,廣越,市,111,紡織纖維,Traditional,Fabric,10.3,紡織纖維
4439,冠星-KY,市,33.4,紡織纖維,Traditional,Fabric,3.15,紡織纖維
4526,東台,市,33.2,電機機械,Traditional,Machinery,25.5,電機機械
4532,瑞智,市,97.4,電機機械,Traditional,Machinery,50.5,電機機械
4536,拓凱,市,129,其他業,Others,Others,9.08,其他
4540,全球傳動,市,43.1,電機機械,Traditional,Machinery,9.67,電機機械
4545,銘鈺,市,22.9,電子零組件業,Electronic,Components,7.7,"電腦周邊產品,模具沖壓"
4551,智伸科,市,170,汽車工業,Traditional,Cars,10.6,汽車
4552,力達-KY,市,42.6,電機機械,Traditional,Machinery,11.6,電機機械
4555,氣立,市,31.6,電機機械,Traditional,Machinery,6.69,電機機械
4557,永新-KY,市,24.2,汽車工業,Traditional,Cars,3.98,汽車
4560,強信-KY,市,26.2,電機機械,Traditional,Machinery,6.79,電機機械
4562,穎漢,市,11.4,電機機械,Traditional,Machinery,6.75,電機機械
4564,元翎,市,52.9,電機機械,Traditional,Machinery,18,電機機械
4566,時碩工業,市,23.6,電機機械,Traditional,Machinery,6.73,電機機械
4571,鈞興-KY,市,32.4,電機機械,Traditional,Machinery,4.76,電機機械
4572,駐龍,市,27.7,電機機械,Traditional,Machinery,3.58,電機機械
4576,大銀微系統,市,85,電機機械,Traditional,Machinery,11.9,電機機械
4581,光隆精密-KY,市,12.5,汽車工業,Traditional,Cars,3.39,汽車
4720,德淵,市,11.6,化學工業,Traditional,Chemical,8.92,化工
4722,國精化,市,26.9,化學工業,Traditional,Chemical,10,化工
4737,華廣,市,42.3,生技醫療業,Biotech,Biotech,6.15,生技醫療
4739,康普,市,52.2,化學工業,Traditional,Chemical,9.3,化工
4746,台耀,市,53.1,生技醫療業,Biotech,Biotech,10.8,生技醫療
4755,三福化,市,56.8,化學工業,Traditional,Chemical,9.07,化工
4763,材料-KY,市,70,化學工業,Traditional,Chemical,5.11,化工
4764,雙鍵,市,45.2,化學工業,Traditional,Chemical,7.54,化工
4766,南寶,市,151,化學工業,Traditional,Chemical,12.1,化工
4807,日成-KY,市,11.1,貿易百貨業,Others,Department,3.84,貿易百貨
4904,遠傳,市,1978,通信網路業,Electronic,Communications,326,電信服務
4906,正文,市,90.3,通信網路業,Electronic,Communications,35.8,電信設備
4912,聯德控股-KY,市,52.4,電子零組件業,Electronic,Components,4.7,模具沖壓
4915,致伸,市,189,電子零組件業,Electronic,Components,45.1,"掃描器,印表機,電腦周邊產品,辦公室自動化"
4916,事欣科,市,16.8,電腦及週邊設備業,Electronic,Computers,8.35,電腦及週邊設備
4919,新唐,市,118,半導體業,Electronic,Semi,28.8,"IC設計,晶圓代工,IC生產"
4927,泰鼎-KY,市,138,電子零組件業,Electronic,Components,19,印刷電路板
4930,燦星網,市,17.6,電器電纜,Traditional,Cable,13.4,電器電纜
4934,太極,市,61.6,光電業,Electronic,Opto,20,光電
4935,茂林-KY,市,132,光電業,Electronic,Opto,13.1,模具沖壓
4938,和碩,市,1600,電腦及週邊設備業,Electronic,Computers,261,"主機板,行動電話,伺服器,消費性電子產品,電腦系統整合,監視器"
4942,嘉彰,市,52.1,光電業,Electronic,Opto,14.2,模具沖壓
4943,康控-KY,市,106,電子零組件業,Electronic,Components,15.7,連接器
4952,凌通,市,32.9,半導體業,Electronic,Semi,10.9,IC設計
4956,光鋐,市,17.9,光電業,Electronic,Opto,10,LED發光二極體
4958,臻鼎-KY,市,1110,電子零組件業,Electronic,Components,90.2,印刷電路板
4960,誠美材,市,53.8,光電業,Electronic,Opto,66.6,光電
4961,天鈺,市,55.6,半導體業,Electronic,Semi,16.6,IC設計
4967,十銓,市,22.7,半導體業,Electronic,Semi,6.83,"DRAM模組,電腦周邊產品"
4968,立積,市,139,半導體業,Electronic,Semi,6.21,半導體
4976,佳凌,市,52.3,光電業,Electronic,Opto,11.9,數位相機
4977,眾達-KY,市,69.7,通信網路業,Electronic,Communications,6.87,通信網路
4989,榮科,市,24.4,電子零組件業,Electronic,Components,15.3,電子零組件
4994,傳奇,市,66.4,資訊服務業,Electronic,Service,11.1,"軟體業,遊戲軟體業"
4999,鑫禾,市,32.6,電子零組件業,Electronic,Components,7.44,電子零組件
5007,三星,市,130,鋼鐵工業,Traditional,Steel,29.5,鋼鐵
5203,訊連,市,93.2,資訊服務業,Electronic,Service,8.39,軟體業
5215,科嘉-KY,市,79.8,電腦及週邊設備業,Electronic,Computers,5.93,電腦周邊產品
5225,東科-KY,市,13.6,其他電子業,Electronic,Others,6.15,其他電子
5234,達興材料,市,82.2,光電業,Electronic,Opto,10.3,光電
5243,乙盛-KY,市,55.2,光電業,Electronic,Opto,16.9,模具沖壓
5258,虹堡,市,18.4,電腦及週邊設備業,Electronic,Computers,8.95,電腦周邊產品
5269,祥碩,市,980,半導體業,Electronic,Semi,6.92,IC設計
5283,禾聯碩,市,73.7,電器電纜,Traditional,Cable,7.3,電器電纜
5284,jpp-KY,市,14.8,其他業,Others,Others,4.37,其他
5285,界霖,市,40.5,半導體業,Electronic,Semi,9.41,導線架
5288,豐祥-KY,市,62.5,電機機械,Traditional,Machinery,6.58,電機機械
5388,中磊,市,179,通信網路業,Electronic,Communications,24.9,伺服器
5434,崇越,市,204,電子通路業,Electronic,Distribution,18.2,電子通路
5469,瀚宇博,市,201,電子零組件業,Electronic,Components,52.8,印刷電路板
5471,松翰,市,113,半導體業,Electronic,Semi,16.8,IC設計
5484,慧友,市,6.78,光電業,Electronic,Opto,6.81,消費性電子產品
5515,建國,市,29.9,建材營造業,Traditional,Construction,25.7,建材營造
5519,隆大,市,31.2,建材營造業,Traditional,Construction,21.9,建材營造
5521,工信,市,48.1,建材營造業,Traditional,Construction,44.8,建材營造
5522,遠雄,市,344,建材營造業,Traditional,Construction,78.2,建材營造
5525,順天,市,54.9,建材營造業,Traditional,Construction,26.5,建材營造
5531,鄉林,市,99.7,建材營造業,Traditional,Construction,97.8,建材營造
5533,皇鼎,市,45.5,建材營造業,Traditional,Construction,28.5,建材營造
5534,長虹,市,228,建材營造業,Traditional,Construction,29,建材營造
5538,東明-KY,市,51.8,鋼鐵工業,Traditional,Steel,16.8,鋼鐵
5546,永固-KY,市,53.6,建材營造業,Traditional,Construction,7.67,建材營造
5607,遠雄港,市,59.7,航運業,Others,Shipping,23,航運業
5608,四維航,市,18.6,航運業,Others,Shipping,27.9,航運業
5706,鳳凰,市,19,觀光事業,Others,Tourism,6.71,觀光
5871,中租-KY,市,1747,其他業,Others,Others,138,其他
5876,上海商銀,市,1721,銀行業,Finance,Banking,448,金融保險
5880,合庫金,市,2554,金控業,Finance,Holdings,1333,金融保險
5906,台南-KY,市,9.87,貿易百貨業,Others,Department,3,貿易百貨
5907,大洋-KY,市,43.5,貿易百貨業,Others,Department,19.6,貿易百貨
6005,群益證,市,230,證券業,Finance,Security,217,金融保險
6024,群益期,市,76.5,證券業,Finance,Security,21,金融保險
6108,競國,市,32.7,電子零組件業,Electronic,Components,16,印刷電路板
6112,聚碩,市,69.9,資訊服務業,Electronic,Service,18.8,"軟體業,資訊服務"
6115,鎰勝,市,76.8,電子零組件業,Electronic,Components,18.8,連接器
6116,彩晶,市,255,光電業,Electronic,Opto,313,TFT-LCD
6117,迎廣,市,15.3,電腦及週邊設備業,Electronic,Computers,8.86,機殼業
6120,達運,市,70.9,光電業,Electronic,Opto,66.6,監視器
6128,上福,市,33.9,電腦及週邊設備業,Electronic,Computers,12.8,電腦周邊產品
6133,金橋,市,8.95,電子零組件業,Electronic,Components,11.7,"連接器,光通訊"
6136,富爾特,市,19.8,通信網路業,Electronic,Communications,11.6,"軟體業,電信服務"
6139,亞翔,市,58.9,其他電子業,Electronic,Others,22.6,其他電子
6141,柏承,市,30.6,電子零組件業,Electronic,Components,12.9,印刷電路板
6142,友勁,市,21.7,通信網路業,Electronic,Communications,26.8,通信網路
6152,百一,市,14.7,通信網路業,Electronic,Communications,16.8,"消費性電子產品,無線網路,電信設備"
6153,嘉聯益,市,146,電子零組件業,Electronic,Components,55.6,印刷電路板
6155,鈞寶,市,17.5,電子零組件業,Electronic,Components,8.68,被動元件
6164,華興,市,6.76,光電業,Electronic,Opto,10,LED發光二極體
6165,捷泰,市,37.3,電子零組件業,Electronic,Components,5.32,"消費性電子產品,連接器"
6166,凌華,市,141,電腦及週邊設備業,Electronic,Computers,21.7,伺服器
6168,宏齊,市,28.5,光電業,Electronic,Opto,20.6,LED發光二極體
6172,互億,市,7.62,電腦及週邊設備業,Electronic,Computers,3,電腦及週邊設備
6176,瑞儀,市,495,光電業,Electronic,Opto,46.5,光電
6177,達麗,市,80.8,建材營造業,Traditional,Construction,34.1,資訊通路
6183,關貿,市,69.9,資訊服務業,Electronic,Service,15,"軟體業,資訊服務"
6184,大豐電,市,63.9,其他業,Others,Others,15.8,其他
6189,豐藝,市,58.7,電子通路業,Electronic,Distribution,17.9,電子通路
6191,精成科,市,97.7,電子零組件業,Electronic,Components,51.6,印刷電路板
6192,巨路,市,66,其他電子業,Electronic,Others,10.7,其他電子
6196,帆宣,市,187,其他電子業,Electronic,Others,18.7,其他電子
6197,佳必琪,市,39.2,電子零組件業,Electronic,Components,12.2,"連接器,電腦周邊產品"
6201,亞弘電,市,30.2,其他電子業,Electronic,Others,8.92,消費性電子產品
6202,盛群,市,143,半導體業,Electronic,Semi,22.6,IC設計
6205,詮欣,市,22.2,電子零組件業,Electronic,Components,7.18,連接器
6206,飛捷,市,87.1,電腦及週邊設備業,Electronic,Computers,14.3,消費性電子產品
6209,今國光,市,54.2,光電業,Electronic,Opto,16.3,數位相機
6213,聯茂,市,388,電子零組件業,Electronic,Components,33.3,電子零組件
6214,精誠,市,220,資訊服務業,Electronic,Service,26.9,"軟體業,資訊服務"
6215,和椿,市,12.5,其他電子業,Electronic,Others,8.28,其他電子
6216,居易,市,21.5,通信網路業,Electronic,Communications,8.57,通信網路
6224,聚鼎,市,61,電子零組件業,Electronic,Components,8,"LED發光二極體,被動元件"
6225,天瀚,市,5.74,光電業,Electronic,Opto,12.7,"消費性電子產品,監視器,數位相機"
6226,光鼎,市,8.75,光電業,Electronic,Opto,11.5,LED發光二極體
6230,超眾,市,222,電腦及週邊設備業,Electronic,Computers,8.63,電腦及週邊設備
6235,華孚,市,25.3,電腦及週邊設備業,Electronic,Computers,16.9,"行動電話,模具沖壓"
6239,力成,市,653,半導體業,Electronic,Semi,77.9,IC封測
6243,迅杰,市,8.77,半導體業,Electronic,Semi,7.5,IC設計
6251,定穎,市,52,電子零組件業,Electronic,Components,31.1,印刷電路板
6257,矽格,市,157,半導體業,Electronic,Semi,42.2,IC封測
6269,台郡,市,414,電子零組件業,Electronic,Components,34.6,印刷電路板
6271,同欣電,市,293,半導體業,Electronic,Semi,23.7,"IC封測,LED發光二極體,印刷電路板"
6277,宏正,市,97.7,電腦及週邊設備業,Electronic,Computers,11.9,"消費性電子產品,電腦周邊產品"
6278,台表科,市,295,光電業,Electronic,Opto,29.2,"LED發光二極體,印刷電路板"
6281,全國電,市,67.6,電子通路業,Electronic,Distribution,9.92,資訊通路
6282,康舒,市,120,電子零組件業,Electronic,Components,51.7,"LED發光二極體,電源供應器"
6283,淳安,市,42,其他電子業,Electronic,Others,14.8,"行動電話,電腦周邊產品"
6285,啟碁,市,297,通信網路業,Electronic,Communications,39.8,行動電話
6288,聯嘉,市,60.2,汽車工業,Traditional,Cars,17.1,汽車
6289,華上,市,6.04,光電業,Electronic,Opto,10.5,LED發光二極體
6405,悅城,市,12.6,光電業,Electronic,Opto,6.58,光電
6409,旭隼,市,768,其他電子業,Electronic,Others,8.33,其他電子
6412,群電,市,257,電子零組件業,Electronic,Components,38.9,"LED發光二極體,電源供應器"
6414,樺漢,市,203,電腦及週邊設備業,Electronic,Computers,9.33,電腦及週邊設備
6415,矽力-KY,市,1558,半導體業,Electronic,Semi,9.22,IC設計
6416,瑞祺電通,市,95.9,通信網路業,Electronic,Communications,6.8,通信網路
6426,統新 ,市,40.2,通信網路業,Electronic,Communications,3.85,通信網路
6431,光麗-KY,市,13.1,光電業,Electronic,Opto,4.56,光電
6438,迅得,市,50,其他電子業,Electronic,Others,6.03,其他電子
6442,光聖,市,20.6,通信網路業,Electronic,Communications,6.93,連接器
6443,元晶,市,110,光電業,Electronic,Opto,37.9,光電
6449,鈺邦,市,39.4,電子零組件業,Electronic,Components,8.45,被動元件
6451,訊芯-KY,市,99.2,半導體業,Electronic,Semi,10.7,IC封測
6456,GIS-KY,市,414,光電業,Electronic,Opto,33.9,光電
6464,台數科,市,158,其他業,Others,Others,12.3,其他
6477,安集,市,33.2,光電業,Electronic,Opto,9.45,光電
6491,晶碩,市,136,生技醫療業,Biotech,Biotech,7,生技醫療
6504,南六,市,173,其他業,Others,Others,7.26,其他
6505,台塑化,市,7630,油電燃氣業,Traditional,Gas,953,油電燃氣
6515,穎崴,市,135,半導體業,Electronic,Semi,3.36,電子工業
6525,捷敏-KY,市,71.4,半導體業,Electronic,Semi,12.9,IC封測
6531,愛普,市,247,半導體業,Electronic,Semi,7.39,IC設計
6533,晶心科,市,63.1,半導體業,Electronic,Semi,4.27,IC設計
6541,泰福-KY,市,104,生技醫療業,Biotech,Biotech,26.4,生技醫療
6552,易華電,市,37.5,半導體業,Electronic,Semi,10,半導體
6558,興能高,市,29.7,其他電子業,Electronic,Others,8.69,其他電子
6573,虹揚-KY,市,12.1,半導體業,Electronic,Semi,8.05,半導體
6579,研揚,市,101,電腦及週邊設備業,Electronic,Computers,14.8,電腦及週邊設備
6581,鋼聯,市,74.1,其他業,Others,Others,11.1,其他
6582,申豐,市,171,橡膠工業,Traditional,Rubber,10.5,橡膠
6591,動力-KY,市,15.7,電腦及週邊設備業,Electronic,Computers,2.82,電腦及週邊設備
6592,和潤企業,市,405,其他業,Others,Others,51.5,其他
6598,ABC-KY,市,84.8,生技醫療業,Biotech,Biotech,8.13,生技醫療
6605,帝寶,市,77.1,汽車工業,Traditional,Cars,16.6,汽車
6625,必應,市,14.1,其他業,Others,Others,3.94,其他
6641,基士德-KY,市,21.1,其他業,Others,Others,3.4,其他
6655,科定,市,33.8,其他業,Others,Others,7.56,其他
6666,羅麗芬-KY,市,47.9,生技醫療業,Biotech,Biotech,4.74,生技醫療
6668,中揚光,市,34,光電業,Electronic,Opto,6.84,光電
6669,緯穎,市,1128,電腦及週邊設備業,Electronic,Computers,17.5,"伺服器,軟體業,資訊服務"
6670,復盛應用,市,223,其他業,Others,Others,13.1,其他
6671,三能-KY,市,22.7,其他業,Others,Others,6.08,其他
6672,騰輝電子-KY,市,49.4,電子零組件業,Electronic,Components,7.07,電子零組件
6674,鋐寶科技,市,17.2,通信網路業,Electronic,Communications,6.69,消費性電子產品
6698,旭暉應材,市,26.2,其他電子業,Electronic,Others,6.64,其他電子
6706,惠特,市,94.7,光電業,Electronic,Opto,6.67,光電
6715,嘉基,市,71.5,電子零組件業,Electronic,Components,5.7,電子零組件
6743,安普新,市,168,其他電子業,Electronic,Others,12.2,電子工業
6754,匯僑設計,市,29.4,其他業,Others,Others,6.6,其他
6756,威鋒電子,市,186,半導體業,Electronic,Semi,6.75,電子工業
6768,志強-KY,市,149,其他業,Others,Others,19.6,其他
6776,展碁國際 ,市,40.3,電子通路業,Electronic,Distribution,8.16,資訊通路
6781,AES-KY,市,574,電子零組件業,Electronic,Components,8.54,電源供應器
8011,台通,市,18.7,通信網路業,Electronic,Communications,11.8,通信網路
8016,矽創,市,152,半導體業,Electronic,Semi,12,"IC設計,行動電話"
8021,尖點,市,29.1,其他電子業,Electronic,Others,14.2,其他電子
8028,昇陽半導體,市,60,半導體業,Electronic,Semi,13.2,晶圓代工
8033,雷虎,市,12,其他業,Others,Others,11.3,其他
8039,台虹,市,101,電子零組件業,Electronic,Components,20.9,電子零組件
8046,南電,市,730,電子零組件業,Electronic,Components,64.6,印刷電路板
8070,長華*,市,124,電子通路業,Electronic,Distribution,63.9,IC封測
8072,陞泰,市,24.4,電子通路業,Electronic,Distribution,8,消費性電子產品
8081,致新,市,128,半導體業,Electronic,Semi,8.62,IC設計
8101,華冠,市,13.7,通信網路業,Electronic,Communications,20.8,"行動電話,消費性電子產品"
8103,瀚荃,市,23.4,電子零組件業,Electronic,Components,8.14,連接器
8104,錸寶,市,30.1,光電業,Electronic,Opto,6.76,光電
8105,凌巨,市,42,光電業,Electronic,Opto,44.2,光電
8110,華東,市,47.7,半導體業,Electronic,Semi,50.6,IC封測
8112,至上,市,110,電子通路業,Electronic,Distribution,37.8,電子通路
8114,振樺電,市,60.1,電腦及週邊設備業,Electronic,Computers,10.6,電腦及週邊設備
8131,福懋科,市,152,半導體業,Electronic,Semi,44.2,"IC封測,LED發光二極體,DRAM模組"
8150,南茂,市,198,半導體業,Electronic,Semi,72.7,IC封測
8163,達方,市,104,電腦及週邊設備業,Electronic,Computers,28,"被動元件,電源供應器,電腦周邊產品"
8201,無敵,市,5.65,其他電子業,Electronic,Others,6.24,"消費性電子產品,軟體業"
8210,勤誠,市,103,電腦及週邊設備業,Electronic,Computers,12.1,"模具沖壓,機殼業"
8213,志超,市,104,電子零組件業,Electronic,Components,27.1,印刷電路板
8215,明基材,市,66.4,光電業,Electronic,Opto,32.1,光電
8222,寶一,市,9.12,電機機械,Traditional,Machinery,6.86,電機機械
8249,菱光,市,21,電子零組件業,Electronic,Components,12.7,"行動電話,數位相機"
8261,富鼎,市,28.1,半導體業,Electronic,Semi,8.13,IC設計
8271,宇瞻,市,34.6,半導體業,Electronic,Semi,10.1,"DRAM模組,Flash模組,電腦周邊產品"
8341,日友,市,264,其他業,Others,Others,11.2,其他
8367,建新國際,市,20.7,航運業,Others,Shipping,8.11,航運業
8374,羅昇,市,25.1,電機機械,Traditional,Machinery,11.2,電機機械
8404,百和興業-KY,市,86.7,其他業,Others,Others,31.5,其他
8411,福貞-KY,市,22.2,其他業,Others,Others,17.5,其他
8422,可寧衛,市,172,其他業,Others,Others,10.9,其他
8427,基勝-KY,市,46.7,其他業,Others,Others,10.4,其他
8429,金麗-KY,市,16,貿易百貨業,Others,Department,18.6,貿易百貨
8442,威宏-KY,市,28.2,其他業,Others,Others,6,其他
8443,阿瘦,市,6.85,貿易百貨業,Others,Department,6.68,貿易百貨
8454,富邦媒,市,945,貿易百貨業,Others,Department,14,貿易百貨
8462,柏文,市,114,觀光事業,Others,Tourism,7.37,觀光
8463,潤泰材,市,54.5,其他業,Others,Others,15,其他
8464,億豐,市,971,其他業,Others,Others,29.3,其他
8466,美吉吉-KY,市,40.8,其他業,Others,Others,6.61,其他
8467,波力-KY,市,23.6,其他業,Others,Others,4.95,其他
8473,山林水,市,54.8,其他業,Others,Others,13.5,其他
8478,東哥遊艇,市,57.2,其他業,Others,Others,9.09,其他
8480,泰昇-KY,市,45.8,其他業,Others,Others,3.93,其他
8481,政伸,市,44.8,其他業,Others,Others,6.66,其他
8482,商億-KY,市,116,其他業,Others,Others,11,其他
8488,吉源-KY,市,9.25,其他業,Others,Others,6.75,其他
8499,鼎炫-KY,市,66.4,其他業,Others,Others,5.13,其他
8926,台汽電,市,222,油電燃氣業,Traditional,Gas,58.9,油電燃氣
8940,新天地,市,6.7,觀光事業,Others,Tourism,6.75,觀光
8996,高力,市,44.9,電機機械,Traditional,Machinery,8.94,電機機械
9103,美德醫療-DR,市,107,N/A,DR_Type,DR_Type,20.6,存託憑證
9105,泰金寶-DR,市,90.7,N/A,DR_Type,DR_Type,83.9,存託憑證
9110,越南控-DR,市,3.31,N/A,DR_Type,DR_Type,5.45,存託憑證
9136,巨騰-DR,市,22.6,N/A,DR_Type,DR_Type,16,存託憑證
9188,精熙-DR,市,5.47,N/A,DR_Type,DR_Type,8,存託憑證
9802,鈺齊-KY,市,188,其他業,Others,Others,17.5,其他
9902,台火,市,9.31,其他業,Others,Others,9.8,其他
9904,寶成,市,754,其他業,Others,Others,295,其他
9905,大華,市,64.2,其他業,Others,Others,30.5,其他
9906,欣巴巴,市,34.4,建材營造業,Traditional,Construction,8.33,建材營造
9907,統一實,市,155,其他業,Others,Others,158,其他
9908,大台北,市,159,油電燃氣業,Traditional,Gas,51.6,油電燃氣
9910,豐泰,市,1508,其他業,Others,Others,88.2,其他
9911,櫻花,市,103,其他業,Others,Others,22.1,其他
9912,偉聯,市,4,電腦及週邊設備業,Electronic,Computers,5.38,監視器
9914,美利達,市,698,其他業,Others,Others,29.9,其他
9917,中保科,市,383,其他業,Others,Others,45.1,其他
9918,欣天然,市,63.2,油電燃氣業,Traditional,Gas,18.1,油電燃氣
9919,康那香,市,78,其他業,Others,Others,19.5,其他
9921,巨大,市,1018,其他業,Others,Others,37.5,其他
9924,福興,市,78.7,其他業,Others,Others,18.8,其他
9925,新保,市,140,其他業,Others,Others,38.7,其他
9926,新海,市,76.6,油電燃氣業,Traditional,Gas,18,油電燃氣
9927,泰銘,市,58.4,其他業,Others,Others,20.9,其他
9928,中視,市,7.16,其他業,Others,Others,15.1,其他
9929,秋雨,市,21.1,其他業,Others,Others,16.9,其他
9930,中聯資源,市,109,其他業,Others,Others,24.9,其他
9931,欣高,市,44.6,油電燃氣業,Traditional,Gas,11,油電燃氣
9933,中鼎,市,288,其他業,Others,Others,76.3,其他
9934,成霖,市,51,其他業,Others,Others,35.7,其他
9935,慶豐富,市,54.8,其他業,Others,Others,17,其他
9937,全國,市,141,油電燃氣業,Traditional,Gas,30.9,油電燃氣
9938,百和,市,192,其他業,Others,Others,29.8,其他
9939,宏全,市,155,其他業,Others,Others,28.8,其他
9940,信義,市,208,其他業,Others,Others,73.7,其他
9941,裕融,市,289,其他業,Others,Others,30.2,其他
9942,茂順,市,52.8,其他業,Others,Others,8.32,其他
9943,好樂迪,市,90,觀光事業,Others,Tourism,14.7,觀光
9944,新麗,市,24,其他業,Others,Others,10.9,其他
9945,潤泰新,市,591,其他業,Others,Others,150,其他
9946,三發地產,市,55,建材營造業,Traditional,Construction,30.1,建材營造
9955,佳龍,市,18.8,其他業,Others,Others,10.3,其他
9958,世紀鋼,市,260,鋼鐵工業,Traditional,Steel,21.1,鋼鐵
910322,康師傅-DR,市,6.85,N/A,DR_Type,DR_Type,2.63,存託憑證
910861,神州-DR,市,12.5,N/A,DR_Type,DR_Type,2.38,存託憑證
911608,明輝-DR,市,6.47,N/A,DR_Type,DR_Type,3.42,存託憑證
911616,杜康-DR,市,5.97,N/A,DR_Type,DR_Type,13,存託憑證
911622,泰聚亨-DR,市,4.34,N/A,DR_Type,DR_Type,3,存託憑證
911868,同方友友-DR,市,5.96,N/A,DR_Type,DR_Type,14,LED發光二極體
912000,晨訊科-DR,市,17.3,N/A,DR_Type,DR_Type,15.9,存託憑證
912398,友佳-DR,市,8.91,N/A,DR_Type,DR_Type,6.17,存託憑證
3698,隆達,市,,光電業,Electronic,Opto,51.5,
4144,康聯-KY,市,,生技醫療業,Biotech,Biotech,7.71,
4725,信昌化,市,,化學工業,Traditional,Chemical,13.2,
5264,鎧勝-KY,市,,電腦及週邊設備業,Electronic,Computers,42,
5305,敦南,市,,半導體業,Electronic,Semi,31.2,
8497,格威傳媒,市,,其他業,Others,Others,3.65,